id,date,Product_ID,Description,qty,create_uid,price_unit,price_subtotal
154431,2023-02-09 22:33:30,19103,ADAPTADOR DE CASA NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),33.62068966,33.62
154437,2023-02-09 22:45:11,19473,BLU TANK-MEGA X/X NEGRO/NARANJA,1.0,SUC. ANTEA (QRO),602.5862069,602.59
154450,2023-02-09 23:04:47,19473,BLU TANK-MEGA X/X NEGRO/NARANJA,1.0,SUC. HIDALGO 2 (CELAYA),602.5862069,602.59
154451,2023-02-09 23:07:50,26053,ZTE L8 1/32 NEGRO,1.0,SUC. ALLENDE (QRO),1033.62,1033.62
154452,2023-02-09 23:18:48,39901,HONOR X7A 6/128 PLATA,1.0,SUC. HIDALGO 2 (CELAYA),3706.03448276,3706.03
154455,2023-02-09 23:26:11,25530,SPJ11MVBTCW MINI PLUG WIFI 240V,1.0,SUC. VIA ALTA SUR (LEON),214.65517241,214.66
154457,2023-02-09 23:26:11,26671,HONOR X8 6/128 PLATA,1.0,SUC. VIA ALTA SUR (LEON),4137.07,4137.07
154459,2023-02-09 23:26:23,26735,Descuento,1197.0,SUC. PLAZA MAYOR (LEON),-0.01,-11.97
154460,2023-02-09 23:29:13,26078,XIAOMI REDMI-NOTE-11S 6/128 NGO,1.0,SUC. ALLENDE (QRO),4223.28,4223.28
154463,2023-02-09 23:40:19,25534,MOTO E20 2/32 GRIS,1.0,SUC. CONSTITUYENTES (QRO),1723.28,1723.28
154471,2023-02-09 23:55:56,30983,KB-RAD-X5 BOCINA KBOD ESFERA KB-RAD-X5 COLORES-VARIOS,1.0,SUC. CORREGIDORA 3 (QRO),214.65517241,214.66
154472,2023-02-09 23:55:56,26735,Descuento,2097.0,SUC. CORREGIDORA 3 (QRO),-0.01,-20.97
154474,2023-02-10 00:07:43,30326,XIAOMI REDMI-A1 2/32 NGO,1.0,SUC. ALLENDE (QRO),1637.07,1637.07
154477,2023-02-10 00:12:27,31487,SAM A23 4/64 AZUL,1.0,SUC. PARQUE (QRO),4050.86,4050.86
154487,2023-02-10 00:25:12,19477,BLU Z5 X/X AZUL,1.0,SUC. ANDADOR (CELAYA),257.75862069,257.76
154502,2023-02-10 00:34:06,29339,SAM A13 4/64 AZUL,1.0,SUC. ALLENDE (QRO),3275.0,3275.0
154503,2023-02-10 00:34:19,31225,MOTO E22I 2/64 BLANCO KIT,1.0,SUC. ANDADOR (CELAYA),2585.34482759,2585.34
154518,2023-02-10 00:47:51,30984,KB-RAD-X3 BOCINA KBOD ESFERA KB-RAD-X3 COLORES-VARIOS,2.0,SUC. HIDALGO 2 (CELAYA),188.79310345,377.59
154519,2023-02-10 00:47:51,40093,33.0% de descuento en BOCINA KBOD ESFERA KB-RAD-X3 COLORES-VARIOS,1.0,SUC. HIDALGO 2 (CELAYA),-119.83,-119.83
154528,2023-02-10 01:00:05,31499,SAM A04E 3/64 COBRE,1.0,SUC. CORREGIDORA 3 (QRO),2240.51724138,2240.52
154548,2023-02-10 01:17:57,31499,SAM A04E 3/64 COBRE,-1.0,SUC. CORREGIDORA 3 (QRO),2240.51724138,-2240.52
154554,2023-02-10 01:21:47,25535,MOTO E40 4/64 GRIS,1.0,SUC. CORREGIDORA 3 (QRO),2499.14,2499.14
154565,2023-02-10 01:34:19,25736,SAM A03 4/64 AZUL,1.0,SUC. URBAN (QRO),2412.93,2412.93
154604,2023-02-10 15:14:04,26597,BLU Z4 X/X VERDE,1.0,SUC. ALAMEDA (QRO),257.76,257.76
154608,2023-02-10 15:41:34,25535,MOTO E40 4/64 GRIS,1.0,SUC. CORREGIDORA 3 (QRO),2499.14,2499.14
154615,2023-02-10 16:06:30,19506,BOC062N BOCINA INAL 1HORA BOC062 NEGRO,1.0,SUC. GUERRERO (QRO),257.75862069,257.76
154619,2023-02-10 16:21:18,39901,HONOR X7A 6/128 PLATA,1.0,SUC. CORREGIDORA 4 (QRO),3706.03448276,3706.03
154621,2023-02-10 16:31:52,25565,MOTO G60S 6/128 AZUL,1.0,SUC. PLAZA PATIO (QRO),4137.07,4137.07
154623,2023-02-10 16:36:06,39922,Y12 SMARTWATCH HOCO Y12 NEGRO,1.0,SUC. PLAZA PATIO (QRO),861.2068966,861.21
154625,2023-02-10 16:43:44,26049,ZTE L210 1/32 AZUL,1.0,SUC. CORREGIDORA 4 (QRO),1292.24,1292.24
154629,2023-02-10 16:51:24,26053,ZTE L8 1/32 NEGRO,1.0,SUC. PLAZA MAYOR (LEON),1033.62,1033.62
154631,2023-02-10 16:53:00,31498,SAM A04E 3/64 AZUL,1.0,SUC. GUERRERO (QRO),2240.51724138,2240.52
154637,2023-02-10 17:04:23,25534,MOTO E20 2/32 GRIS,1.0,SUC. ALLENDE (QRO),1723.28,1723.28
154642,2023-02-10 17:24:58,25533,MOTO E20 2/32 AZUL,2.0,SUC. CORREGIDORA 4 (QRO),1723.28,3446.56
154644,2023-02-10 17:24:58,40039,8.0% de descuento en productos,1.0,SUC. CORREGIDORA 4 (QRO),-257.76,-257.76
154649,2023-02-10 17:42:10,25738,SAM A03 4/64 ROJO,1.0,SUC. GUERRERO (QRO),2412.93,2412.93
154653,2023-02-10 17:55:02,31427,SKY K55 1/16 PLATA,1.0,SUC. PLAZA MAYOR (LEON),775.0,775.0
154654,2023-02-10 17:56:07,39929,BR3G BOCINA BT BOROFONE SPORT BR3 GRIS,1.0,SUC. HIDALGO (CELAYA),257.7586207,257.76
154657,2023-02-10 18:03:09,19513,KB-RAD-68 BOCINA KBOD BARRA KB-RAD-68 COLORES VAR,1.0,SUC. HIDALGO (CELAYA),300.86206897,300.86
154660,2023-02-10 18:11:32,19862,DIFUSOR JSQ278 C/LUZ-LED CAFÉ CLARO,1.0,SUC. URBAN (QRO),145.68965517,145.69
154679,2023-02-10 18:36:48,26541,XIAOMI REDMI-NOTE-11S 6/128 AZUL,1.0,SUC. CORREGIDORA 3 (QRO),4223.28,4223.28
154686,2023-02-10 18:43:34,25530,SPJ11MVBTCW MINI PLUG WIFI 240V,1.0,SUC. PARQUE (QRO),214.65517241,214.66
154693,2023-02-10 18:57:19,19863,DIFUSOR JSQ281 C/LUZ-LED CAFÉ OSCURO,1.0,SUC. HIDALGO 2 (CELAYA),128.44827586,128.45
154698,2023-02-10 19:07:04,31430,HONOR EARBUDS X3-LITE BLANCO,1.0,SUC. CORREGIDORA 3 (QRO),602.5862069,602.59
154699,2023-02-10 19:07:48,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. LA VICTORIA (QRO),59.48275862,59.48
154710,2023-02-10 19:42:09,30178,XIAOMI REDMI-BUDS-ESSENTIAL AZUL,1.0,SUC. CONSTITUYENTES (QRO),516.37931034,516.38
154712,2023-02-10 19:43:30,30984,KB-RAD-X3 BOCINA KBOD ESFERA KB-RAD-X3 COLORES-VARIOS,1.0,SUC. FIESTA (IRAPUATO),188.79310345,188.79
154731,2023-02-10 20:38:00,31486,XIAOMI REDMI-A1 2/32 VERDE,1.0,SUC. GUERRERO (QRO),1637.07,1637.07
154736,2023-02-10 20:55:37,39900,HONOR X7A 6/128 AZUL,1.0,SUC. PLAZA PATIO (QRO),3706.035,3706.04
154742,2023-02-10 21:09:02,29906,NOKIA 110 4MB/4MB NEGRO KIT,1.0,SUC. ANTEA (QRO),430.17241379,430.17
154759,2023-02-10 21:35:44,29579,SAM A03-CORE 2/32 ONYX,1.0,SUC. CORREGIDORA 2 (QRO),2240.52,2240.52
154763,2023-02-10 21:39:39,31472,99.99% de descuento en productos,1.0,SUC. PLAZA PATIO (QRO),-68.09319,-68.09
154766,2023-02-10 21:48:20,25535,MOTO E40 4/64 GRIS,1.0,SUC. ALLENDE (QRO),2499.14,2499.14
154773,2023-02-10 22:07:04,29906,NOKIA 110 4MB/4MB NEGRO KIT,1.0,SUC. LEON CENTRO (LEON),430.17241379,430.17
154775,2023-02-10 22:15:23,31429,HONOR BAND 6 NEGRO,1.0,SUC. PLAZA PATIO (QRO),775.0,775.0
154780,2023-02-10 22:19:58,40099,43.74% de descuento en productos,1.0,SUC. PARQUE (CELAYA),-150.452478,-150.45000000000002
154781,2023-02-10 22:27:45,25533,MOTO E20 2/32 AZUL,1.0,SUC. OBREGON (LEON),1723.28,1723.28
154785,2023-02-10 22:32:54,29906,NOKIA 110 4MB/4MB NEGRO KIT,1.0,SUC. FIESTA (IRAPUATO),430.17241379,430.17
154787,2023-02-10 22:34:40,25534,MOTO E20 2/32 GRIS,1.0,SUC. ALLENDE (QRO),1723.28,1723.28
154793,2023-02-10 22:51:35,40012,EPIK ONE-K503 1/16 NEGRO,1.0,SUC. FIESTA (IRAPUATO),775.0,775.0
154796,2023-02-10 23:02:21,29906,NOKIA 110 4MB/4MB NEGRO KIT,1.0,SUC. GUERRERO (QRO),430.17241379,430.17
154804,2023-02-10 23:11:06,31064,BLU Z4 X/X GRIS,1.0,SUC. PARQUE (QRO),257.76,257.76
154806,2023-02-10 23:15:39,25535,MOTO E40 4/64 GRIS,1.0,SUC. PLAZA PATIO (QRO),2499.14,2499.14
154807,2023-02-10 23:15:39,31427,SKY K55 1/16 PLATA,1.0,SUC. PLAZA PATIO (QRO),775.0,775.0
154812,2023-02-10 23:20:41,25534,MOTO E20 2/32 GRIS,1.0,SUC. ALLENDE (QRO),1723.28,1723.28
154818,2023-02-10 23:30:04,24933,MANOS LIBRES FLAT NEGRO IPHONE,1.0,SUC. HIDALGO (CELAYA),111.20689655,111.21
154819,2023-02-10 23:30:55,26561,MOTO G71-5G 6/128 AZUL,1.0,SUC. PARQUE (QRO),4912.93,4912.93
154820,2023-02-10 23:30:55,31225,MOTO E22I 2/64 BLANCO KIT,1.0,SUC. PARQUE (QRO),2585.34482759,2585.34
154821,2023-02-10 23:31:18,39928,BR3R BOCINA BT BOROFONE SPORT BR3 ROJO,1.0,SUC. HIDALGO (CELAYA),257.7586207,257.76
154825,2023-02-10 23:32:40,19517,BOCINA KBOD RECTANGULO KD-RAD-59 COLORES,1.0,SUC. HIDALGO (CELAYA),343.96551724,343.97
154827,2023-02-10 23:35:14,25533,MOTO E20 2/32 AZUL,1.0,SUC. CORREGIDORA 4 (QRO),1723.28,1723.28
154832,2023-02-10 23:42:42,25533,MOTO E20 2/32 AZUL,1.0,SUC. PORTAL (QRO),1723.28,1723.28
154833,2023-02-10 23:42:42,25534,MOTO E20 2/32 GRIS,1.0,SUC. PORTAL (QRO),1723.28,1723.28
154834,2023-02-10 23:42:42,40039,8.0% de descuento en productos,1.0,SUC. PORTAL (QRO),-257.76,-257.76
154845,2023-02-10 23:52:46,19888,ESCENCIAS P/HUMIDIFICADOR 10ML AROMAS VA,1.0,SUC. HIDALGO 2 (CELAYA),42.24137931,42.24
154848,2023-02-11 00:04:28,31486,XIAOMI REDMI-A1 2/32 VERDE,1.0,SUC. HIDALGO 2 (CELAYA),1637.07,1637.07
154850,2023-02-11 00:10:16,25533,MOTO E20 2/32 AZUL,1.0,SUC. ALLENDE (QRO),1723.28,1723.28
154852,2023-02-11 00:12:35,30178,XIAOMI REDMI-BUDS-ESSENTIAL AZUL,1.0,SUC. HIDALGO 2 (CELAYA),516.37931034,516.38
154856,2023-02-11 00:20:08,39922,Y12 SMARTWATCH HOCO Y12 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),775.0,775.0
154861,2023-02-11 00:29:25,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. OBREGON (LEON),59.48275862,59.48
154882,2023-02-11 00:56:26,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. ANDADOR (CELAYA),59.48275862,59.48
154890,2023-02-11 01:05:31,26023,XIAOMI WATCH S1 ACTIVE NGO,1.0,SUC. FIESTA (IRAPUATO),2930.17241379,2930.17
154893,2023-02-11 01:10:16,19151,ALC 5033M 1/16 NEGRO KIT,1.0,SUC. CORREGIDORA 4 (QRO),895.69,895.69
154895,2023-02-11 01:13:46,40079,PC-270072 SMARTWATCH PERFECT-CHOICE HEARTY NEGRO,1.0,SUC. ANTEA (QRO),688.7931034,688.79
154907,2023-02-11 01:27:44,24857,I-MOBIL GSM-IM220 X/X NEGRO/AZUL KIT,1.0,SUC. PLAZA PATIO (QRO),309.48,309.48
154928,2023-02-11 01:52:02,31427,SKY K55 1/16 PLATA,1.0,SUC. LEON CENTRO (LEON),775.0,775.0
154929,2023-02-11 01:52:02,31426,SKY K55 1/16 DORADO,1.0,SUC. LEON CENTRO (LEON),775.0,775.0
154931,2023-02-11 01:52:02,24879,KITA19CCTTCW3P KIT LAMPARA LED 7W 3 PCS,1.0,SUC. LEON CENTRO (LEON),387.06896552,387.07
154936,2023-02-11 01:55:36,30984,KB-RAD-X3 BOCINA KBOD ESFERA KB-RAD-X3 COLORES-VARIOS,1.0,SUC. LEON CENTRO (LEON),188.79310345,188.79
154958,2023-02-11 15:31:26,25533,MOTO E20 2/32 AZUL,1.0,SUC. ALLENDE (QRO),1723.28,1723.28
154961,2023-02-11 15:49:44,31064,BLU Z4 X/X GRIS,1.0,SUC. CORREGIDORA 2 (QRO),257.76,257.76
154962,2023-02-11 15:50:23,25534,MOTO E20 2/32 GRIS,1.0,SUC. ALLENDE (QRO),1723.28,1723.28
154963,2023-02-11 15:52:26,19439,BLU C5-2019 1/16 ROJO,1.0,SUC. ALLENDE (QRO),1206.03448276,1206.03
154965,2023-02-11 15:57:06,30326,XIAOMI REDMI-A1 2/32 NGO,1.0,SUC. LA CRUZ (QRO),1637.07,1637.07
154968,2023-02-11 16:12:38,19870,DOPPIO F1811 X/X NEGRO KIT,1.0,SUC. HIDALGO 2 (CELAYA),318.10344828,318.1
154976,2023-02-11 16:30:18,25534,MOTO E20 2/32 GRIS,-1.0,SUC. ALLENDE (QRO),1723.28,-1723.28
154979,2023-02-11 16:36:00,25534,MOTO E20 2/32 GRIS,1.0,SUC. ALLENDE (QRO),1723.28,1723.28
154982,2023-02-11 16:53:36,25534,MOTO E20 2/32 GRIS,-1.0,SUC. ALLENDE (QRO),1723.28,-1723.28
154984,2023-02-11 16:54:22,25534,MOTO E20 2/32 GRIS,1.0,SUC. ALLENDE (QRO),1723.28,1723.28
154991,2023-02-11 16:57:06,39926,LS32 ADAPTADOR HOCO LIGHTNING A 3.5MM Y LIGHT,1.0,SUC. ANDADOR (CELAYA),128.4482759,128.45
154994,2023-02-11 17:02:33,25534,MOTO E20 2/32 GRIS,-1.0,SUC. ALLENDE (QRO),1723.28,-1723.28
154995,2023-02-11 17:03:43,25534,MOTO E20 2/32 GRIS,1.0,SUC. ALLENDE (QRO),1723.28,1723.28
155000,2023-02-11 17:11:21,25533,MOTO E20 2/32 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),1723.28,1723.28
155001,2023-02-11 17:11:37,26053,ZTE L8 1/32 NEGRO,1.0,SUC. CORREGIDORA 3 (QRO),1033.62,1033.62
155002,2023-02-11 17:14:32,31396,CORN 3G-GT10 X/X VERDE,1.0,SUC. ALLENDE (QRO),343.97,343.97
155004,2023-02-11 17:24:54,30984,KB-RAD-X3 BOCINA KBOD ESFERA KB-RAD-X3 COLORES-VARIOS,2.0,SUC. HIDALGO 2 (CELAYA),188.79310345,377.59
155005,2023-02-11 17:24:54,40093,33.0% de descuento en BOCINA KBOD ESFERA KB-RAD-X3 COLORES-VARIOS,1.0,SUC. HIDALGO 2 (CELAYA),-119.83,-119.83
155012,2023-02-11 17:30:20,40099,43.74% de descuento en productos,1.0,SUC. PLAZA MAYOR (LEON),-300.86,-300.86
155014,2023-02-11 17:35:00,29701,Y6 SMARTWATCH HOCO Y6 ROSA,1.0,SUC. ANDADOR (CELAYA),861.2068966,861.21
155015,2023-02-11 17:35:46,39922,Y12 SMARTWATCH HOCO Y12 NEGRO,1.0,SUC. ANDADOR (CELAYA),775.0,775.0
155016,2023-02-11 17:40:31,26579,MOTO G41 4/128 DORADO,1.0,SUC. GUERRERO (QRO),3275.0,3275.0
155019,2023-02-11 17:55:47,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. ANTEA (QRO),214.65517241,214.66
155022,2023-02-11 17:56:56,30327,XIAOMI REDMI-A1 2/32 AZUL,1.0,SUC. LEON CENTRO (LEON),1637.07,1637.07
155026,2023-02-11 17:59:59,25606,NOKIA 110 4MB/4MB NEGRO,1.0,SUC. GALERIAS (QRO),395.69,395.69
155029,2023-02-11 18:03:32,29340,SAM A13 4/64 BLANCO,1.0,SUC. ALLENDE (QRO),3275.0,3275.0
155031,2023-02-11 18:03:54,29340,SAM A13 4/64 BLANCO,-1.0,SUC. ALLENDE (QRO),3275.0,-3275.0
155034,2023-02-11 18:04:46,29340,SAM A13 4/64 BLANCO,1.0,SUC. ALLENDE (QRO),3275.0,3275.0
155038,2023-02-11 18:07:37,26735,Descuento,8529.0,SUC. ANTEA (QRO),-0.01,-85.29
155039,2023-02-11 18:08:08,26079,XIAOMI REDMI-NOTE-11 4/128 AZUL,1.0,SUC. PLAZA PATIO (QRO),3706.03,3706.03
155041,2023-02-11 18:16:15,26053,ZTE L8 1/32 NEGRO,1.0,SUC. CORREGIDORA 3 (QRO),1033.62,1033.62
155047,2023-02-11 18:25:55,29506,HONOR X7 4/128 AZUL,1.0,SUC. PLAZA PATIO (QRO),3533.62,3533.62
155055,2023-02-11 18:34:35,24902,LANIX X750 1/32 NGO,1.0,SUC. CORREGIDORA 2 (QRO),1464.66,1464.66
155064,2023-02-11 18:54:32,24902,LANIX X750 1/32 NGO,1.0,SUC. GUERRERO (QRO),1464.66,1464.66
155068,2023-02-11 19:05:29,25533,MOTO E20 2/32 AZUL,1.0,SUC. ALLENDE (QRO),1723.28,1723.28
155076,2023-02-11 19:22:01,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. LA CRUZ (QRO),59.48275862,59.48
155078,2023-02-11 19:23:01,31226,MOTO E22I 2/64 GRIS KIT,1.0,SUC. PLAZA PATIO (QRO),2585.34482759,2585.34
155080,2023-02-11 19:30:21,29339,SAM A13 4/64 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),3275.0,3275.0
155086,2023-02-11 19:32:10,30984,KB-RAD-X3 BOCINA KBOD ESFERA KB-RAD-X3 COLORES-VARIOS,1.0,SUC. LEON CENTRO (LEON),188.79310345,188.79
155090,2023-02-11 19:32:36,26053,ZTE L8 1/32 NEGRO,1.0,SUC. LA VICTORIA (QRO),1033.62,1033.62
155098,2023-02-11 19:43:12,31298,SAM A04E 3/32 AZUL KIT,1.0,SUC. CORREGIDORA 2 (QRO),2068.1,2068.1
155100,2023-02-11 19:43:13,29134,C1-06 ADAPTADOR ACEFAST LIGHTNING A 3.5MM CERTIFICADO,1.0,SUC. BOULEVARES (QRO),343.9655172,343.97
155104,2023-02-11 19:48:21,31298,SAM A04E 3/32 AZUL KIT,2.0,SUC. LEON CENTRO (LEON),2068.1,4136.2
155105,2023-02-11 19:48:58,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. GUERRERO (QRO),59.48275862,59.48
155107,2023-02-11 19:49:09,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. LA CRUZ (QRO),154.31034483,154.31
155108,2023-02-11 19:49:09,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. LA CRUZ (QRO),59.48275862,59.48
155111,2023-02-11 19:58:13,30563,HONOR X6S 4/128 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),2930.17,2930.17
155115,2023-02-11 20:02:40,40099,43.74% de descuento en productos,1.0,SUC. ALLENDE (QRO),-263.192328,-263.19
155119,2023-02-11 20:07:44,30178,XIAOMI REDMI-BUDS-ESSENTIAL AZUL,1.0,SUC. FIESTA (IRAPUATO),516.37931034,516.38
155120,2023-02-11 20:07:44,26037,ZTE L9 1/32 AZUL KIT,1.0,SUC. FIESTA (IRAPUATO),1257.76,1257.76
155142,2023-02-11 20:40:31,29340,SAM A13 4/64 BLANCO,1.0,SUC. PLAZA MAYOR (LEON),3275.0,3275.0
155150,2023-02-11 20:50:28,26561,MOTO G71-5G 6/128 AZUL,1.0,SUC. LA VICTORIA (QRO),4912.93,4912.93
155152,2023-02-11 20:50:54,25534,MOTO E20 2/32 GRIS,1.0,SUC. ALLENDE (QRO),1723.28,1723.28
155159,2023-02-11 20:59:34,31396,CORN 3G-GT10 X/X VERDE,1.0,SUC. ALLENDE (QRO),343.97,343.97
155163,2023-02-11 21:02:58,29594,SAM A03-CORE 2/32 MENTA,1.0,SUC. LEON CENTRO (LEON),2240.52,2240.52
155166,2023-02-11 21:02:58,30984,KB-RAD-X3 BOCINA KBOD ESFERA KB-RAD-X3 COLORES-VARIOS,1.0,SUC. LEON CENTRO (LEON),188.79310345,188.79
155167,2023-02-11 21:02:58,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. LEON CENTRO (LEON),154.31034483,154.31
155169,2023-02-11 21:07:12,30326,XIAOMI REDMI-A1 2/32 NGO,1.0,SUC. CORREGIDORA 2 (QRO),1637.07,1637.07
155175,2023-02-11 21:10:04,40099,43.74% de descuento en productos,1.0,SUC. LA VICTORIA (QRO),-300.86,-300.86
155176,2023-02-11 21:18:49,31427,SKY K55 1/16 PLATA,1.0,SUC. GUERRERO (QRO),861.2068,861.21
155182,2023-02-11 21:36:28,31486,XIAOMI REDMI-A1 2/32 VERDE,1.0,SUC. ALLENDE (QRO),1637.07,1637.07
155193,2023-02-11 21:46:30,19506,BOC062N BOCINA INAL 1HORA BOC062 NEGRO,1.0,SUC. HIDALGO 2 (CELAYA),257.75862069,257.76
155211,2023-02-11 22:10:27,24780,HANDS FREE STEREO 3.5MM HS130 ROSA,1.0,SUC. LEON CENTRO (LEON),257.75862069,257.76
155218,2023-02-11 22:21:16,30984,KB-RAD-X3 BOCINA KBOD ESFERA KB-RAD-X3 COLORES-VARIOS,1.0,SUC. LEON CENTRO (LEON),188.79310345,188.79
155220,2023-02-11 22:22:37,29340,SAM A13 4/64 BLANCO,1.0,SUC. GALERIAS (QRO),3275.0,3275.0
155223,2023-02-11 22:29:28,25535,MOTO E40 4/64 GRIS,1.0,SUC. ALLENDE (QRO),2499.14,2499.14
155231,2023-02-11 22:38:37,40012,EPIK ONE-K503 1/16 NEGRO,1.0,SUC. ALLENDE (QRO),775.0,775.0
155235,2023-02-11 22:39:28,26735,Descuento,1134.0,SUC. LEON CENTRO (LEON),-0.01,-11.34
155236,2023-02-11 22:39:51,19867,DISFUSOR JSQ190 BOLSILLO,1.0,SUC. OBREGON (LEON),85.34482759,85.34
155237,2023-02-11 22:39:51,39715,136445 BOCINA BROBOTIX  BT RECTANGULO AZUL,1.0,SUC. OBREGON (LEON),214.6551724,214.66
155238,2023-02-11 22:39:51,19888,ESCENCIAS P/HUMIDIFICADOR 10ML AROMAS VA,2.0,SUC. OBREGON (LEON),42.24137931,84.48
155250,2023-02-11 22:41:11,25533,MOTO E20 2/32 AZUL,1.0,SUC. OBREGON (LEON),1723.28,1723.28
155251,2023-02-11 22:41:11,25534,MOTO E20 2/32 GRIS,1.0,SUC. OBREGON (LEON),1723.28,1723.28
155252,2023-02-11 22:41:11,40039,8.0% de descuento en productos,1.0,SUC. OBREGON (LEON),-257.76,-257.76
155258,2023-02-11 22:43:40,19474,BLU TANK-MEGA X/X NEGRO/VERDE,1.0,SUC. PORTAL (QRO),602.5862069,602.59
155265,2023-02-11 22:49:57,31501,SAM A04E 3/32 AZUL,1.0,SUC. CORREGIDORA 4 (QRO),1981.89655172,1981.9
155271,2023-02-11 22:52:10,25533,MOTO E20 2/32 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),1723.28,1723.28
155273,2023-02-11 22:53:09,30326,XIAOMI REDMI-A1 2/32 NGO,1.0,SUC. CORREGIDORA 2 (QRO),1637.07,1637.07
155277,2023-02-11 22:59:10,26597,BLU Z4 X/X VERDE,1.0,SUC. MADERO (LEON),257.76,257.76
155281,2023-02-11 23:01:20,26597,BLU Z4 X/X VERDE,1.0,SUC. CORREGIDORA 3 (QRO),257.76,257.76
155283,2023-02-11 23:09:26,25534,MOTO E20 2/32 GRIS,1.0,SUC. ALLENDE (QRO),1723.28,1723.28
155284,2023-02-11 23:09:31,30358,HONOR X6 4/64 PLATA,1.0,SUC. CORREGIDORA 2 (QRO),2757.76,2757.76
155286,2023-02-11 23:09:46,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",2.0,SUC. VIA ALTA SUR (LEON),214.65517241,429.31
155287,2023-02-11 23:09:46,40092,"30.0% de descuento en POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. VIA ALTA SUR (LEON),-128.45,-128.45
155291,2023-02-11 23:15:02,31427,SKY K55 1/16 PLATA,1.0,SUC. MADERO (LEON),775.0,775.0
155298,2023-02-11 23:21:20,25535,MOTO E40 4/64 GRIS,1.0,SUC. ALLENDE (QRO),2499.14,2499.14
155300,2023-02-11 23:25:19,31486,XIAOMI REDMI-A1 2/32 VERDE,1.0,SUC. ALAMEDA (QRO),1637.07,1637.07
155306,2023-02-11 23:34:48,39922,Y12 SMARTWATCH HOCO Y12 NEGRO,1.0,SUC. ALLENDE (QRO),775.0,775.0
155324,2023-02-12 00:01:59,19513,KB-RAD-68 BOCINA KBOD BARRA KB-RAD-68 COLORES VAR,1.0,SUC. LEON CENTRO (LEON),300.86206897,300.86
155335,2023-02-12 00:11:48,26034,ZTE L210 1/32 NEGRO KIT,1.0,SUC. LEON CENTRO (LEON),1550.86,1550.86
155341,2023-02-12 00:18:09,25533,MOTO E20 2/32 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),1723.28,1723.28
155342,2023-02-12 00:18:13,26053,ZTE L8 1/32 NEGRO,1.0,SUC. LEON CENTRO (LEON),1033.62,1033.62
155348,2023-02-12 00:23:23,31393,CORN 3G-GT10 X/X NEGRO,1.0,SUC. ALLENDE (QRO),343.97,343.97
155356,2023-02-12 00:27:34,39926,LS32 ADAPTADOR HOCO LIGHTNING A 3.5MM Y LIGHT,1.0,SUC. ANDADOR (CELAYA),128.4482759,128.45
155366,2023-02-12 00:32:27,19506,BOC062N BOCINA INAL 1HORA BOC062 NEGRO,1.0,SUC. HIDALGO (CELAYA),257.75862069,257.76
155367,2023-02-12 00:32:37,24930,MANOS LIBRES FLAT BLANCO IPHONE,1.0,SUC. ANDADOR (CELAYA),111.20689655,111.21
155373,2023-02-12 00:34:26,25596,MOUSE ALAMBRICO MOREKA MU-01,1.0,SUC. HIDALGO (CELAYA),68.10344828,68.1
155374,2023-02-12 00:35:18,25596,MOUSE ALAMBRICO MOREKA MU-01,1.0,SUC. HIDALGO (CELAYA),68.10344828,68.1
155375,2023-02-12 00:36:33,31122,MOTO G52 6/256 AZUL,1.0,SUC. ANDADOR (CELAYA),5516.38,5516.38
155376,2023-02-12 00:36:33,28971,MOTO G52 6/256 BLANCO,1.0,SUC. ANDADOR (CELAYA),5516.38,5516.38
155379,2023-02-12 00:38:13,28971,MOTO G52 6/256 BLANCO,1.0,SUC. ANDADOR (CELAYA),5516.38,5516.38
155406,2023-02-12 00:51:50,31498,SAM A04E 3/64 AZUL,1.0,SUC. LA VICTORIA (QRO),2240.51724138,2240.52
155407,2023-02-12 00:51:50,31499,SAM A04E 3/64 COBRE,1.0,SUC. LA VICTORIA (QRO),2240.51724138,2240.52
155414,2023-02-12 00:53:04,40099,43.74% de descuento en productos,1.0,SUC. LA VICTORIA (QRO),-300.86,-300.86
155415,2023-02-12 00:57:49,25565,MOTO G60S 6/128 AZUL,1.0,SUC. CORREGIDORA 3 (QRO),4137.07,4137.07
