id,Product_ID,Description,qty,create_uid,price_unit,price_subtotal
122334,19506,BOC062N BOCINA INAL 1HORA BOC062 NEGRO,1.0,SUC. LEON CENTRO (LEON),257.75862069,257.76
122355,19659,CANGURERA SPORT KCOM NGO,1.0,SUC. PLAZA MAYOR (LEON),171.55172414,171.55
122358,29135,C1-08 ADAPTADOR ACEFAST TIPO-C A 3.5MM,1.0,SUC. GALERIAS (QRO),257.7586207,257.76
122365,30327,XIAOMI REDMI-A1 2/32 AZUL,1.0,SUC. PLAZA PATIO (QRO),1637.07,1637.07
122367,19500,BOCINA BT QBS-99 LED RGB NEGRO,1.0,SUC. LA VICTORIA (QRO),343.96551724,343.97
122374,31298,SAM A04E 3/32 AZUL KIT,1.0,SUC. ALAMEDA (QRO),1981.89655172,1981.9
122380,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. PARQUE (QRO),59.48275862,59.48
122381,24933,MANOS LIBRES FLAT NEGRO IPHONE,1.0,SUC. PARQUE (QRO),145.68965517,145.69
122382,24858,I-MOBIL GSM-IM220 X/X NEGRO/VERDE KIT,1.0,SUC. ALLENDE (QRO),309.48,309.48
122385,19870,DOPPIO F1811 X/X NEGRO KIT,1.0,SUC. LEON CENTRO (LEON),318.10344828,318.1
122395,31298,SAM A04E 3/32 AZUL KIT,1.0,SUC. MADERO (QRO),1981.89655172,1981.9
122403,19845,CRG VIAJE CUBO+CBL 5V 2 AMP HUAWEI,1.0,SUC. BOULEVARES (QRO),387.06896552,387.07
122405,26566,SAM A03S 4/64 NEGRO KIT,1.0,SUC. HIDALGO 2 (CELAYA),2516.38,2516.38
122411,26579,MOTO G41 4/128 DORADO,1.0,SUC. CORREGIDORA 4 (QRO),3533.62,3533.62
122412,26585,MOTO G22 4/128 NEGRO,1.0,SUC. CORREGIDORA 4 (QRO),3275.0,3275.0
122413,29904,MOTO E32 4/64 GRIS,1.0,SUC. CORREGIDORA 4 (QRO),3016.379,3016.38
122418,30880,BLU Z4-MUSIC X/X TURQUESA,1.0,SUC. HIDALGO (CELAYA),257.75862069,257.76
122420,30327,XIAOMI REDMI-A1 2/32 AZUL,1.0,SUC. ALLENDE (QRO),1637.07,1637.07
122422,26593,HISENSE E30-LITE 1/16 AZUL,1.0,SUC. ANTEA (QRO),1723.27586207,1723.28
122424,26050,ZTE L210 1/32 NEGRO,1.0,SUC. GUERRERO (QRO),1292.24,1292.24
122426,26049,ZTE L210 1/32 AZUL,1.0,SUC. ALLENDE (QRO),1292.24,1292.24
122429,29692,Y3 SMARTWATCH HOCO Y3 NEGRO,1.0,SUC. MADERO (QRO),602.5862069,602.59
122453,30327,XIAOMI REDMI-A1 2/32 AZUL,1.0,SUC. ALAMEDA (QRO),1637.07,1637.07
122456,24888,7A19LEDMV200TCW LAMPARA LED A19 7W 127V,1.0,SUC. HIDALGO 2 (CELAYA),171.55172414,171.55
122458,25807,SENWA 3G-S319T-FUSION X/X AZUL KIT,1.0,SUC. LEON CENTRO (LEON),516.38,516.38
122461,26735,Descuento,2322.0,SUC. HIDALGO 2 (CELAYA),-0.01,-23.22
122463,29339,SAM A13 4/64 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),3447.41,3447.41
122469,30878,BLU Z4-MUSIC X/X LIMA,1.0,SUC. ALLENDE (QRO),257.75862069,257.76
122470,31099,SAM A04E 3/32 COBRE KIT,1.0,SUC. ALLENDE (QRO),2326.72,2326.7200000000003
122472,26671,HONOR X8 6/128 PLATA,1.0,SUC. ALAMEDA (QRO),4309.48,4309.4800000000005
122474,30563,HONOR X6S 4/128 AZUL,1.0,SUC. PARQUE (QRO),3188.79,3188.79
122475,30983,KB-RAD-X5 BOCINA KBOD ESFERA KB-RAD-X5 COLORES-VARIOS,1.0,SUC. BOULEVARES (QRO),214.65517241,214.66
122480,26054,ZTE L9 1/32 GRIS,1.0,SUC. CORREGIDORA 2 (QRO),1119.83,1119.83
122482,25807,SENWA 3G-S319T-FUSION X/X AZUL KIT,1.0,SUC. CORREGIDORA 2 (QRO),516.38,516.38
122493,30326,XIAOMI REDMI-A1 2/32 NGO,1.0,SUC. GUERRERO (QRO),1637.07,1637.07
122495,26079,XIAOMI REDMI-NOTE-11 4/128 AZUL,1.0,SUC. ANTEA (QRO),3619.83,3619.83
122496,31298,SAM A04E 3/32 AZUL KIT,1.0,SUC. CORREGIDORA 4 (QRO),1981.89655172,1981.9
122498,30326,XIAOMI REDMI-A1 2/32 NGO,1.0,SUC. BOULEVARES (QRO),1637.07,1637.07
122499,30327,XIAOMI REDMI-A1 2/32 AZUL,1.0,SUC. BOULEVARES (QRO),1637.07,1637.07
122503,24891,LAMPARA LED505 COLORES VARIOS,1.0,SUC. ALAMEDA (QRO),119.83,119.83
122504,26280,SAM A53 8/128 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),8913.0,8913.0
122505,25742,SAM A03S 4/64 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),2516.38,2516.38
122507,30326,XIAOMI REDMI-A1 2/32 NGO,-1.0,SUC. BOULEVARES (QRO),1637.07,-1637.07
122510,27184,XIAOMI REDMI-10C 4/128 GRIS,1.0,SUC. GALERIAS (QRO),2930.17,2930.17
122511,31225,MOTO E22I 2/64 BLANCO KIT,1.0,SUC. PLAZA PATIO (QRO),2585.34482759,2585.34
122514,24770,GHIA SMART WATCH DRACO NEGRO,1.0,SUC. PARQUE (QRO),861.20689655,861.21
122515,31099,SAM A04E 3/32 COBRE KIT,1.0,SUC. ALLENDE (QRO),1981.89655172,1981.9
122517,31225,MOTO E22I 2/64 BLANCO KIT,1.0,SUC. ALLENDE (QRO),2585.34482759,2585.34
122520,31299,SAM A33 6/128 AZUL KIT,1.0,SUC. OBREGON (LEON),6033.62068966,6033.62
122533,26050,ZTE L210 1/32 NEGRO,1.0,SUC. ALLENDE (QRO),1292.24,1292.24
122548,27129,MOTO G60 4/128 PLATA,1.0,SUC. ALLENDE (QRO),4309.48,4309.4800000000005
122551,26585,MOTO G22 4/128 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),3275.0,3275.0
122562,26728,XIAOMI REDMI-NOTE-11-PRO 6/128 GRIS,1.0,SUC. ANTEA (QRO),4999.13793103,4999.14
122570,29701,Y6 SMARTWATCH HOCO Y6 ROSA,1.0,SUC. PLAZA PATIO (QRO),861.2068966,861.21
122571,31064,BLU Z4 X/X GRIS,1.0,SUC. PLAZA MAYOR (LEON),257.76,257.76
122577,19474,BLU TANK-MEGA X/X NEGRO/VERDE,1.0,SUC. PLAZA MAYOR (LEON),602.5862069,602.59
122584,31233,XIAOMI POCO-M4-PRO 8/256 AMA,1.0,SUC. HIDALGO 2 (CELAYA),4740.52,4740.52
122589,31226,MOTO E22I 2/64 GRIS KIT,1.0,SUC. PLAZA PATIO (QRO),2585.34482759,2585.34
122598,29057,XIAOMI REDMI-NOTE-11 4/128 GRIS,1.0,SUC. LA CRUZ (QRO),3619.83,3619.83
122601,30983,KB-RAD-X5 BOCINA KBOD ESFERA KB-RAD-X5 COLORES-VARIOS,1.0,SUC. PLAZA PATIO (QRO),214.65517241,214.66
122604,26585,MOTO G22 4/128 NEGRO,1.0,SUC. LEON CENTRO (LEON),3275.0,3275.0
122605,24933,MANOS LIBRES FLAT NEGRO IPHONE,1.0,SUC. LEON CENTRO (LEON),111.20689655,111.21
122607,26585,MOTO G22 4/128 NEGRO,1.0,SUC. CORREGIDORA 3 (QRO),3275.0,3275.0
122608,19874,EARBUDS INAL STF-ORION NEGRO,1.0,SUC. PLAZA PATIO (QRO),775.0,775.0
122611,19862,DIFUSOR JSQ278 C/LUZ-LED CAFÉ CLARO,1.0,SUC. HIDALGO (CELAYA),128.44827586,128.45
122612,19888,ESCENCIAS P/HUMIDIFICADOR 10ML AROMAS VA,2.0,SUC. HIDALGO (CELAYA),42.24137931,84.48
122613,26565,SAM A03S 4/64 AZUL KIT,1.0,SUC. LEON CENTRO (LEON),2516.38,2516.38
122619,19473,BLU TANK-MEGA X/X NEGRO/NARANJA,1.0,SUC. ALAMEDA (QRO),602.5862069,602.59
122624,29505,HONOR X7 4/128 PLATA,1.0,SUC. MADERO (LEON),3619.82758621,3619.83
122635,30325,XIAOMI POCO-M5S 6/128 GRIS,1.0,SUC. BOULEVARES (QRO),3792.24137931,3792.24
122638,25961,XIAOMI MI WATCH LITE AZUL,1.0,SUC. PARQUE (QRO),1494.0,1494.0
122642,29579,SAM A03-CORE 2/32 ONYX,1.0,SUC. ALLENDE (QRO),2240.52,2240.52
122653,30327,XIAOMI REDMI-A1 2/32 AZUL,1.0,SUC. CORREGIDORA 3 (QRO),1637.07,1637.07
122654,30602,XIAOMI POWERBANK 18W 20000 mAh NEGRO,1.0,SUC. GALERIAS (QRO),516.37931034,516.38
122655,29701,Y6 SMARTWATCH HOCO Y6 ROSA,1.0,SUC. ANDADOR (CELAYA),861.2068966,861.21
122688,25609,NOKIA C01-PLUS 1/32 MORADO,1.0,SUC. HIDALGO (CELAYA),1378.45,1378.45
122691,19513,KB-RAD-68 BOCINA KBOD BARRA KB-RAD-68 COLORES VAR,1.0,SUC. HIDALGO (CELAYA),300.86206897,300.86
122693,30327,XIAOMI REDMI-A1 2/32 AZUL,1.0,SUC. HIDALGO (CELAYA),1637.07,1637.07
122694,19513,KB-RAD-68 BOCINA KBOD BARRA KB-RAD-68 COLORES VAR,1.0,SUC. HIDALGO (CELAYA),300.86206897,300.86
122698,24888,7A19LEDMV200TCW LAMPARA LED A19 7W 127V,1.0,SUC. LEON CENTRO (LEON),137.06896552,137.07
122702,30327,XIAOMI REDMI-A1 2/32 AZUL,1.0,SUC. HIDALGO (CELAYA),1637.07,1637.07
122705,26080,XIAOMI REDMI-NOTE-11 4/128 NGO,1.0,SUC. GALERIAS (QRO),3619.83,3619.83
122712,30327,XIAOMI REDMI-A1 2/32 AZUL,1.0,SUC. PORTAL (QRO),1637.07,1637.07
122719,24858,I-MOBIL GSM-IM220 X/X NEGRO/VERDE KIT,1.0,SUC. ALLENDE (QRO),309.48,309.48
122728,31427,SKY K55 1/16 PLATA,1.0,SUC. CORREGIDORA 2 (QRO),775.0,775.0
122730,29904,MOTO E32 4/64 GRIS,1.0,SUC. CORREGIDORA 3 (QRO),2930.17,2930.17
122741,24875,KITA19RGBTCW3P KIT 3LAMPARAS LED 8W SMART RGB,1.0,SUC. ANTEA (QRO),628.44827586,628.45
122743,30984,KB-RAD-X3 BOCINA KBOD ESFERA KB-RAD-X3 COLORES-VARIOS,1.0,SUC. GUERRERO (QRO),188.79310345,188.79
122753,30091,XIAOMI POCO-X4-PRO 6/128 AMARILLO,1.0,SUC. BOULEVARES (QRO),6338.0,6338.0
122766,24902,LANIX X750 1/32 NGO,1.0,SUC. LA VICTORIA (QRO),1464.66,1464.66
122785,26000,XIAOMI REDMI-9A 2/32 GRIS,1.0,SUC. ALLENDE (QRO),1895.69,1895.69
122792,30178,XIAOMI REDMI-BUDS-ESSENTIAL AZUL,1.0,SUC. PLAZA MAYOR (LEON),516.37931034,516.38
122793,30417,HONOR X7 6/128 AZUL,1.0,SUC. ALAMEDA (QRO),3706.03,3706.03
122801,25742,SAM A03S 4/64 NEGRO,1.0,SUC. LA VICTORIA (QRO),2516.38,2516.38
122804,30326,XIAOMI REDMI-A1 2/32 NGO,1.0,SUC. ALAMEDA (QRO),1637.07,1637.07
122830,19888,ESCENCIAS P/HUMIDIFICADOR 10ML AROMAS VA,2.0,SUC. OBREGON (LEON),42.24137931,84.48
122831,19863,DIFUSOR JSQ281 C/LUZ-LED CAFÉ OSCURO,1.0,SUC. OBREGON (LEON),128.44827586,128.45
122836,25939,WOW RING GOOSPERY DORADO,1.0,SUC. PLAZA PATIO (QRO),111.20689655,111.21
122849,24902,LANIX X750 1/32 NGO,1.0,SUC. CORREGIDORA 2 (QRO),1464.66,1464.66
122851,19506,BOC062N BOCINA INAL 1HORA BOC062 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),257.75862069,257.76
122855,31099,SAM A04E 3/32 COBRE KIT,1.0,SUC. MADERO (LEON),1981.89655172,1981.9
122856,31298,SAM A04E 3/32 AZUL KIT,1.0,SUC. MADERO (LEON),1981.89655172,1981.9
122887,30327,XIAOMI REDMI-A1 2/32 AZUL,1.0,SUC. PARQUE (QRO),1637.07,1637.07
122893,30878,BLU Z4-MUSIC X/X LIMA,1.0,SUC. HIDALGO (CELAYA),257.75862069,257.76
122917,29493,XIAOMI REDMI-10C 3/64 GRIS,1.0,SUC. CORREGIDORA 2 (QRO),2757.76,2757.76
122920,30327,XIAOMI REDMI-A1 2/32 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),1637.07,1637.07
122922,25736,SAM A03 4/64 AZUL,1.0,SUC. PLAZA PATIO (QRO),2585.34,2585.34
122963,29539,GO EARBUDS+ NOKIA NEGRO,1.0,SUC. GALERIAS (QRO),645.6896552,645.69
122964,25564,MOTO G60S 6/128 AQUA,1.0,SUC. ANTEA (QRO),4568.1,4568.1
122974,26138,MOTO G31 4/128 GRIS,1.0,SUC. LEON CENTRO (LEON),3706.03,3706.03
122975,24888,7A19LEDMV200TCW LAMPARA LED A19 7W 127V,1.0,SUC. LEON CENTRO (LEON),137.06896552,137.07
122979,26576,SAM A33 6/128 NEGRO,-1.0,SUC. BOULEVARES (QRO),7427.0,-7427.0
122986,25608,NOKIA C01-PLUS 1/32 AZUL,1.0,SUC. PLAZA PATIO (QRO),1378.45,1378.45
122992,19804,CORREA MAGNETICA A. WATCH 42/44 MM NEGRO,1.0,SUC. ANTEA (QRO),300.86206897,300.86
122998,31427,SKY K55 1/16 PLATA,1.0,SUC. LEON CENTRO (LEON),775.0,775.0
123003,24888,7A19LEDMV200TCW LAMPARA LED A19 7W 127V,1.0,SUC. LEON CENTRO (LEON),137.06896552,137.07
123046,30416,HONOR X7 6/128 PLATA,1.0,SUC. PLAZA MAYOR (LEON),3706.03,3706.03
123050,30416,HONOR X7 6/128 PLATA,1.0,SUC. PLAZA PATIO (QRO),3706.03,3706.03
123055,31423,MOTO E22 3/32 NEGRO KIT,1.0,SUC. ANTEA (QRO),2930.17,2930.17
123061,30949,ZTE BLADE-V40-SMART 3/64 GRIS,1.0,SUC. ALLENDE (QRO),2671.55,2671.55
123068,31298,SAM A04E 3/32 AZUL KIT,1.0,SUC. PLAZA PATIO (QRO),1981.89655172,1981.9
123069,31100,SAM A04E 3/32 NEGRO KIT,2.0,SUC. PLAZA PATIO (QRO),1981.89655172,3963.79
123094,3,Down Payment (POS),-1.0,SUC. PLAZA PATIO (QRO),200.0,-200.0
123123,26000,XIAOMI REDMI-9A 2/32 GRIS,1.0,SUC. ALLENDE (QRO),1895.69,1895.69
123129,30417,HONOR X7 6/128 AZUL,1.0,SUC. ALLENDE (QRO),3706.03,3706.03
123134,24792,HISENSE E20 2/16 AZUL,2.0,SUC. PARQUE (QRO),1723.28,3446.56
123153,26735,Descuento,1341.0,SUC. PLAZA MAYOR (LEON),-0.01,-13.41
123154,26566,SAM A03S 4/64 NEGRO KIT,1.0,SUC. LEON CENTRO (LEON),2516.38,2516.38
123158,31427,SKY K55 1/16 PLATA,1.0,SUC. CORREGIDORA 4 (QRO),775.0,775.0
123161,25741,SAM A03S 4/64 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),2516.37931034,2516.38
123165,24856,I-MOBIL 3G-IM19 X/X NEGRO/VERDE KIT,1.0,SUC. PLAZA PATIO (QRO),421.55,421.55
123168,31226,MOTO E22I 2/64 GRIS KIT,1.0,SUC. CORREGIDORA 4 (QRO),2585.34482759,2585.34
123170,30983,KB-RAD-X5 BOCINA KBOD ESFERA KB-RAD-X5 COLORES-VARIOS,1.0,SUC. CONSTITUYENTES (QRO),214.65517241,214.66
123180,29841,NOKIA C21 2/32 AZUL,1.0,SUC. CORREGIDORA 4 (QRO),2326.72413793,2326.7200000000003
123186,26585,MOTO G22 4/128 NEGRO,1.0,SUC. HIDALGO 2 (CELAYA),3275.0,3275.0
123193,30596,SAM A04 3/32 BLANCO KIT,1.0,SUC. GALERIAS (QRO),2516.38,2516.38
123194,30598,SAM A04 3/32 VERDE KIT,1.0,SUC. CORREGIDORA 4 (QRO),2516.38,2516.38
123204,25742,SAM A03S 4/64 NEGRO,1.0,SUC. FIESTA (IRAPUATO),2516.38,2516.38
123218,25531,MOBO RING HOLDER PARA TELEFONO NEGRO,1.0,SUC. ALLENDE (CELAYA),76.72,76.72
123220,26044,ZTE A51 2/64 AZUL,1.0,SUC. LEON CENTRO (LEON),1981.9,1981.9
123224,25684,"GAR140 POWER BANK 10,000 mAh 1HORA GAR140 NEGRO",1.0,SUC. LEON CENTRO (LEON),257.75862069,257.76
123227,25908,TECLADO GAMER BALAM RUSH BALACK,1.0,SUC. CONSTITUYENTES (QRO),318.10344828,318.1
123232,29906,NOKIA 110 4MB/4MB NEGRO KIT,1.0,SUC. CORREGIDORA 3 (QRO),430.17241379,430.17
123240,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. BOULEVARES (QRO),59.48275862,59.48
123243,26000,XIAOMI REDMI-9A 2/32 GRIS,1.0,SUC. VIA ALTA SUR (LEON),1895.69,1895.69
123244,30327,XIAOMI REDMI-A1 2/32 AZUL,1.0,SUC. VIA ALTA SUR (LEON),1637.07,1637.07
123245,30178,XIAOMI REDMI-BUDS-ESSENTIAL AZUL,1.0,SUC. VIA ALTA SUR (LEON),516.37931034,516.38
123249,26038,ZTE L9 1/32 GRIS KIT,1.0,SUC. ALLENDE (QRO),1257.76,1257.76
123258,26735,Descuento,3498.0,SUC. GALERIAS (QRO),-0.01,-34.980000000000004
123267,25999,XIAOMI REDMI-9A 2/32 AZUL,1.0,SUC. PLAZA PATIO (QRO),1895.69,1895.69
123268,30326,XIAOMI REDMI-A1 2/32 NGO,1.0,SUC. GUERRERO (QRO),1637.07,1637.07
123282,30606,XIAOMI ELECTRIC SCOOTER 3 LITE,1.0,SUC. LA VICTORIA (QRO),8619.82758621,8619.83
123301,30983,KB-RAD-X5 BOCINA KBOD ESFERA KB-RAD-X5 COLORES-VARIOS,1.0,SUC. ALLENDE (CELAYA),214.65517241,214.66
123302,31428,SKY K55 1/16 AZUL,1.0,SUC. CORREGIDORA 3 (QRO),775.0,775.0
123303,25573,MOTOROLA EARBUDS SH067 NEGRO,1.0,SUC. MADERO (QRO),688.79310345,688.79
123306,31428,SKY K55 1/16 AZUL,1.0,SUC. GUERRERO (QRO),775.0,775.0
123317,29580,HISENSE E60-LITE 2/64 NGO,1.0,SUC. CORREGIDORA 2 (QRO),2585.34482759,2585.34
123327,26054,ZTE L9 1/32 GRIS,-1.0,SUC. ALLENDE (QRO),1119.83,-1119.83
123328,30564,HONOR X6S 4/128 PLATA,1.0,SUC. CORREGIDORA 3 (QRO),3188.79,3188.79
123347,30358,HONOR X6 4/64 PLATA,1.0,SUC. ALLENDE (QRO),2843.96551724,2843.9700000000003
123350,3,Down Payment (POS),-1.0,SUC. PLAZA PATIO (QRO),1000.0,-1000.0
123355,30358,HONOR X6 4/64 PLATA,-1.0,SUC. ALLENDE (QRO),2843.96551724,-2843.9700000000003
123360,30358,HONOR X6 4/64 PLATA,1.0,SUC. ALLENDE (QRO),2843.96551724,2843.9700000000003
123364,26049,ZTE L210 1/32 AZUL,1.0,SUC. MADERO (LEON),1292.24,1292.24
123365,30326,XIAOMI REDMI-A1 2/32 NGO,1.0,SUC. MAYOREO (QRO),1637.07,1637.07
123382,31226,MOTO E22I 2/64 GRIS KIT,1.0,SUC. CORREGIDORA 2 (QRO),2711.0,2711.0
123386,30327,XIAOMI REDMI-A1 2/32 AZUL,1.0,SUC. PLAZA PATIO (QRO),1637.07,1637.07
123388,25533,MOTO E20 2/32 AZUL,1.0,SUC. PARQUE (QRO),2154.31,2154.31
123395,25530,SPJ11MVBTCW MINI PLUG WIFI 240V,1.0,SUC. ANTEA (QRO),214.65517241,214.66
123399,19436,BLU C5-2019 1/16 GRIS,1.0,SUC. PLAZA PATIO (QRO),1206.03448276,1206.03
123400,26585,MOTO G22 4/128 NEGRO,1.0,SUC. LA VICTORIA (QRO),3275.0,3275.0
123404,29519,KIT GAMER ACTECK 2EN1 BR-931373,1.0,SUC. PLAZA PATIO (QRO),257.75862069,257.76
123410,26715,BR6 BOCINA BT MIRACULOUS-SPORTS COLORES,1.0,SUC. MADERO (QRO),240.51724138,240.52
123424,30563,HONOR X6S 4/128 AZUL,1.0,SUC. PARQUE (QRO),3188.79,3188.79
123430,30602,XIAOMI POWERBANK 18W 20000 mAh NEGRO,1.0,SUC. MADERO (QRO),516.37931034,516.38
123433,19653,CAM6SVCDTCW CAMARA MINI WIFI INTERIOR HD 1080P,2.0,SUC. ANTEA (QRO),861.20689655,1722.41
123434,26735,Descuento,2497.0,SUC. ANTEA (QRO),-0.01,-24.97
123444,24792,HISENSE E20 2/16 AZUL,1.0,SUC. PLAZA PATIO (QRO),1723.28,1723.28
123448,25742,SAM A03S 4/64 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),2516.38,2516.38
123454,26004,XIAOMI REDMI-BUDS-3-PRO NGO,1.0,SUC. LA CRUZ (QRO),1421.55172414,1421.55
123455,25742,SAM A03S 4/64 NEGRO,-1.0,SUC. CORREGIDORA 2 (QRO),2516.38,-2516.38
123457,25742,SAM A03S 4/64 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),2516.38,2516.38
123461,30327,XIAOMI REDMI-A1 2/32 AZUL,1.0,SUC. CORREGIDORA 3 (QRO),1637.07,1637.07
123462,30984,KB-RAD-X3 BOCINA KBOD ESFERA KB-RAD-X3 COLORES-VARIOS,1.0,SUC. MADERO (QRO),188.79310345,188.79
123463,27130,MOTO G60 4/128 NEGRO,1.0,SUC. LA VICTORIA (QRO),4309.48,4309.4800000000005
123466,30326,XIAOMI REDMI-A1 2/32 NGO,1.0,SUC. PLAZA PATIO (QRO),1637.07,1637.07
123483,29594,SAM A03-CORE 2/32 MENTA,1.0,SUC. LA VICTORIA (QRO),2240.52,2240.52
123502,30326,XIAOMI REDMI-A1 2/32 NGO,1.0,SUC. PLAZA PATIO (QRO),1637.07,1637.07
123517,31427,SKY K55 1/16 PLATA,1.0,SUC. PLAZA PATIO (QRO),775.0,775.0
123518,31428,SKY K55 1/16 AZUL,1.0,SUC. PLAZA PATIO (QRO),775.0,775.0
123525,30563,HONOR X6S 4/128 AZUL,1.0,SUC. CONSTITUYENTES (QRO),3188.79,3188.79
123536,31238,XIAOMI REDMI-NOTE-11S 8/128 AZUL,1.0,SUC. OBREGON (LEON),4568.1,4568.1
123551,30326,XIAOMI REDMI-A1 2/32 NGO,1.0,SUC. CONSTITUYENTES (QRO),1637.07,1637.07
123575,31429,HONOR BAND 6 NEGRO,1.0,SUC. ANTEA (QRO),688.79310345,688.79
123576,24852,HUAWEI Y9A 6/128 PLATA,1.0,SUC. CONSTITUYENTES (QRO),4481.89655172,4481.900000000001
123577,31429,HONOR BAND 6 NEGRO,-1.0,SUC. ANTEA (QRO),688.79310345,-688.79
123578,31429,HONOR BAND 6 NEGRO,1.0,SUC. ANTEA (QRO),688.79310345,688.79
123580,30326,XIAOMI REDMI-A1 2/32 NGO,2.0,SUC. PARQUE (QRO),1637.07,3274.14
123591,25991,XIAOMI REDMI-BUDS-3 LITE NEGRO,1.0,SUC. ALLENDE (CELAYA),559.48,559.48
123604,19506,BOC062N BOCINA INAL 1HORA BOC062 NEGRO,1.0,SUC. FIESTA (IRAPUATO),257.75862069,257.76
123607,31226,MOTO E22I 2/64 GRIS KIT,1.0,SUC. PARQUE (QRO),2585.34482759,2585.34
123644,25684,"GAR140 POWER BANK 10,000 mAh 1HORA GAR140 NEGRO",1.0,SUC. MADERO (LEON),257.75862069,257.76
123660,25736,SAM A03 4/64 AZUL,1.0,SUC. LEON CENTRO (LEON),2585.34,2585.34
123662,24888,7A19LEDMV200TCW LAMPARA LED A19 7W 127V,1.0,SUC. LEON CENTRO (LEON),137.06896552,137.07
123670,24933,MANOS LIBRES FLAT NEGRO IPHONE,1.0,SUC. CORREGIDORA 3 (QRO),111.20689655,111.21
123672,25605,NOKIA 106 4MB/4MB NEGRO,1.0,SUC. HIDALGO (CELAYA),387.07,387.07
123683,31001,ACER A60 2/32 VERDE KIT,1.0,SUC. HIDALGO (CELAYA),1378.44827586,1378.45
123684,19513,KB-RAD-68 BOCINA KBOD BARRA KB-RAD-68 COLORES VAR,1.0,SUC. HIDALGO (CELAYA),300.86206897,300.86
123687,29415,ALC 1B-5002B 2/32 NEGRO KIT,1.0,SUC. HIDALGO (CELAYA),1421.55,1421.55
123690,25534,MOTO E20 2/32 GRIS,1.0,SUC. LA VICTORIA (QRO),2154.31,2154.31
123701,19436,BLU C5-2019 1/16 GRIS,1.0,SUC. LEON CENTRO (LEON),1206.03448276,1206.03
123702,30984,KB-RAD-X3 BOCINA KBOD ESFERA KB-RAD-X3 COLORES-VARIOS,1.0,SUC. LEON CENTRO (LEON),188.79310345,188.79
123704,30358,HONOR X6 4/64 PLATA,1.0,SUC. VIA ALTA SUR (LEON),2843.96551724,2843.9700000000003
123707,26079,XIAOMI REDMI-NOTE-11 4/128 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),3619.83,3619.83
123710,30326,XIAOMI REDMI-A1 2/32 NGO,1.0,SUC. ALLENDE (QRO),1637.07,1637.07
123712,29578,SAM A03-CORE 2/32 BRONCE,1.0,SUC. PARQUE (QRO),2240.52,2240.52
123713,31238,XIAOMI REDMI-NOTE-11S 8/128 AZUL,1.0,SUC. LA VICTORIA (QRO),4568.1,4568.1
123717,19513,KB-RAD-68 BOCINA KBOD BARRA KB-RAD-68 COLORES VAR,1.0,SUC. ALLENDE (CELAYA),300.86206897,300.86
123721,30326,XIAOMI REDMI-A1 2/32 NGO,1.0,SUC. PLAZA MAYOR (LEON),1637.07,1637.07
123735,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. PLAZA MAYOR (LEON),59.48275862,59.48
123737,25807,SENWA 3G-S319T-FUSION X/X AZUL KIT,1.0,SUC. ANDADOR (CELAYA),516.38,516.38
123741,24933,MANOS LIBRES FLAT NEGRO IPHONE,1.0,SUC. ANDADOR (CELAYA),111.20689655,111.21
123750,25684,"GAR140 POWER BANK 10,000 mAh 1HORA GAR140 NEGRO",1.0,SUC. LEON CENTRO (LEON),257.75862069,257.76
123761,30984,KB-RAD-X3 BOCINA KBOD ESFERA KB-RAD-X3 COLORES-VARIOS,1.0,SUC. LEON CENTRO (LEON),188.79310345,188.79
123764,31428,SKY K55 1/16 AZUL,1.0,SUC. LEON CENTRO (LEON),775.0,775.0
123771,30090,XIAOMI POCO-C40 4/64 NEGRO,1.0,SUC. MADERO (QRO),2024.1379,2024.14
123773,30984,KB-RAD-X3 BOCINA KBOD ESFERA KB-RAD-X3 COLORES-VARIOS,1.0,SUC. OBREGON (LEON),188.79310345,188.79
123809,30984,KB-RAD-X3 BOCINA KBOD ESFERA KB-RAD-X3 COLORES-VARIOS,1.0,SUC. LEON CENTRO (LEON),188.79310345,188.79
123812,26271,BOCINA MOREKA M8,1.0,SUC. OBREGON (LEON),214.65517241,214.66
123817,25684,"GAR140 POWER BANK 10,000 mAh 1HORA GAR140 NEGRO",1.0,SUC. LEON CENTRO (LEON),257.75862069,257.76
123833,25530,SPJ11MVBTCW MINI PLUG WIFI 240V,1.0,SUC. LEON CENTRO (LEON),214.66,214.66
123840,31428,SKY K55 1/16 AZUL,1.0,SUC. FIESTA (IRAPUATO),775.0,775.0
123845,31100,SAM A04E 3/32 NEGRO KIT,1.0,SUC. PLAZA MAYOR (LEON),1981.89655172,1981.9
